7.169159953969862498e-01,3.511128165771370546e-01
7.566168009205747058e-01,3.499616270145890495e-01
7.566168009205747058e-01,3.503453568687717179e-01
7.577675489067656756e-01,3.495778971604063812e-01
7.583429228998611604e-01,3.495778971604063812e-01
7.589182968929566453e-01,3.495778971604063812e-01
7.589182968929566453e-01,3.568687643898770800e-01
7.686996547755798881e-01,3.595548733691557586e-01
7.692750287686753730e-01,3.591711435149730902e-01
7.704257767548663427e-01,3.591711435149730902e-01
7.704257767548663427e-01,3.599386032233384269e-01
7.905638665132083132e-01,3.449731389102143608e-01
7.951668584579721921e-01,3.442056792018490241e-01
7.957422324510676770e-01,3.453568687643970292e-01
7.986191024165451013e-01,3.453568687643970292e-01
8.043728423474999500e-01,3.365310821181956569e-01
3.699654775604088175e-01,3.702993092862704727e-01
5.719217491369240625e-01,3.956254796623265846e-01
5.719217491369240625e-01,3.960092095165092529e-01
4.994246260068929133e-01,3.334612432847343100e-01
4.999999999999883982e-01,3.396009209516570038e-01
5.005753739930839386e-01,3.388334612432916670e-01
5.005753739930839386e-01,3.392171910974743354e-01
5.005753739930839386e-01,3.396009209516570038e-01
5.011507479861794234e-01,3.396009209516570038e-01
5.051783659378478175e-01,3.349961627014649834e-01
5.051783659378478175e-01,3.357636224098303201e-01
5.069044879171342721e-01,3.346124328472823151e-01
5.069044879171342721e-01,3.349961627014649834e-01
5.109321058688026662e-01,3.415195702225703456e-01
5.109321058688026662e-01,3.426707597851183507e-01
5.115074798618981511e-01,3.419033000767530139e-01
5.115074798618981511e-01,3.426707597851183507e-01
5.115074798618981511e-01,3.430544896393010190e-01
6.565017261219603384e-01,3.630084420567997738e-01
6.582278481012467930e-01,3.664620107444437891e-01
6.582278481012467930e-01,3.726016884113664829e-01
6.599539700805332476e-01,3.626247122026171055e-01
6.628308400460106720e-01,3.687643898695397993e-01
6.628308400460106720e-01,3.695318495779051360e-01
4.090909090909017887e-01,3.783576362241065083e-01
3.895281933256553031e-01,3.802762854950198501e-01
3.941311852704191820e-01,3.664620107444437891e-01
3.906789413118462728e-01,3.672294704528091258e-01
3.872266973532733636e-01,3.699155794320878043e-01
3.924050632911327274e-01,3.718342287030011462e-01
3.981588032220875761e-01,3.702993092862704727e-01
3.987341772151830610e-01,3.745203376822798247e-01
3.619102416570720293e-01,3.691481197237224676e-01
3.619102416570720293e-01,3.695318495779051360e-01
3.619102416570720293e-01,3.699155794320878043e-01
3.665132336018359083e-01,3.699155794320878043e-01
3.797468354430320603e-01,3.653108211818957840e-01
3.814729574223185149e-01,3.726016884113664829e-01
3.820483314154139998e-01,3.649270913277131156e-01
3.820483314154139998e-01,3.726016884113664829e-01
3.826237054085094846e-01,3.726016884113664829e-01
3.831990794016049695e-01,3.637759017651651106e-01
3.843498273877959392e-01,3.687643898695397993e-01
3.849252013808914241e-01,3.683806600153571309e-01
3.849252013808914241e-01,3.687643898695397993e-01
3.849252013808914241e-01,3.695318495779051360e-01
3.849252013808914241e-01,3.699155794320878043e-01
3.849252013808914241e-01,3.702993092862704727e-01
3.855005753739869090e-01,3.699155794320878043e-01
3.866513233601778787e-01,3.610897927858864320e-01
3.912543153049417577e-01,3.714504988488184778e-01
3.918296892980372426e-01,3.656945510360784524e-01
4.999999999999883982e-01,3.392171910974743354e-01
5.017261219792749083e-01,3.396009209516570038e-01
5.046029919447523326e-01,3.326937835763689733e-01
5.051783659378478175e-01,3.346124328472823151e-01
5.092059838895162116e-01,3.426707597851183507e-01
5.097813578826116965e-01,3.422870299309356823e-01
5.097813578826116965e-01,3.426707597851183507e-01
5.161104718066620300e-01,3.426707597851183507e-01
6.168009205983718823e-01,3.906369915579518959e-01
6.168009205983718823e-01,3.910207214121345642e-01
6.225546605293267310e-01,3.848810437452118705e-01
6.225546605293267310e-01,3.875671527244905490e-01
6.225546605293267310e-01,3.879508825786732173e-01
6.231300345224222159e-01,3.844973138910292021e-01
6.231300345224222159e-01,3.848810437452118705e-01
6.231300345224222159e-01,3.879508825786732173e-01
6.248561565017086705e-01,3.879508825786732173e-01
6.248561565017086705e-01,3.883346124328558857e-01
6.283084004602815797e-01,3.810437452033851868e-01
6.311852704257590041e-01,3.898695318495865592e-01
6.208285385500402764e-01,3.937068303914132428e-01
6.208285385500402764e-01,3.940905602455959111e-01
6.219792865362312462e-01,3.921719109746825693e-01
7.128883774453178557e-01,3.852647735993945388e-01
7.134637514384133405e-01,3.841135840368465337e-01
7.151898734176997952e-01,3.841135840368465337e-01
7.192174913693681892e-01,3.844973138910292021e-01
7.192174913693681892e-01,3.848810437452118705e-01
7.197928653624636741e-01,3.848810437452118705e-01
7.203682393555591590e-01,3.841135840368465337e-01
7.226697353279410985e-01,3.841135840368465337e-01
7.232451093210365833e-01,3.841135840368465337e-01
7.232451093210365833e-01,3.844973138910292021e-01
7.232451093210365833e-01,3.848810437452118705e-01
7.238204833141320682e-01,3.848810437452118705e-01
7.249712313003230379e-01,3.856485034535772072e-01
7.266973532796094926e-01,3.875671527244905490e-01
7.272727272727049774e-01,3.871834228703078806e-01
7.272727272727049774e-01,3.875671527244905490e-01
7.278481012658004623e-01,3.871834228703078806e-01
7.284234752588959472e-01,3.914044512663172326e-01
7.289988492519914320e-01,3.871834228703078806e-01
7.289988492519914320e-01,3.875671527244905490e-01
7.289988492519914320e-01,3.879508825786732173e-01
7.295742232450869169e-01,3.875671527244905490e-01
7.295742232450869169e-01,3.914044512663172326e-01
7.295742232450869169e-01,3.917881811204999010e-01
7.307249712312778867e-01,3.871834228703078806e-01
4.102416570770927584e-01,3.649270913277131156e-01
4.119677790563792130e-01,3.645433614735304473e-01
4.119677790563792130e-01,3.726016884113664829e-01
4.136939010356656676e-01,3.718342287030011462e-01
4.102416570770927584e-01,3.733691481197318196e-01
4.148446490218566374e-01,3.687643898695397993e-01
4.159953970080476071e-01,3.687643898695397993e-01
3.947065592635146669e-01,3.557175748273290750e-01
3.975834292289920913e-01,3.599386032233384269e-01
3.981588032220875761e-01,3.595548733691557586e-01
3.987341772151830610e-01,3.561013046815117433e-01
3.987341772151830610e-01,3.564850345356944117e-01
3.987341772151830610e-01,3.568687643898770800e-01
3.987341772151830610e-01,3.576362240982424168e-01
