1.919766402365008728e+00,-4.364138351139104643e-02,6.026047166966528312e-01
1.949157826396876514e+00,-1.177885501191446548e-02,6.256121916889509915e-01
1.757933246920526216e+00,-1.164058159868753932e-02,8.501066714544811553e-01
1.637792617640891235e+00,2.678442018032181973e-02,1.162407988795093772e+00
1.285640200510322462e+00,2.113619524779160319e-02,1.435251419100864290e+00
8.507953489566464356e-01,9.148676387480485228e-02,1.899313791169286780e+00
6.158498141385099212e-01,6.599942435535230412e-03,1.869046205136494221e+00
3.098824425010708872e-01,-2.766170591985164795e-02,1.892475462191491875e+00
6.692598946010464012e-02,-4.800612425388003923e-02,1.919173686792310374e+00
-2.304249684266284071e-01,-3.193312483463989215e-02,2.046295272638756657e+00
-6.247678028604590761e-01,2.136346285808832235e-03,1.964260059248729373e+00
-9.809777196766473750e-01,7.035571585867450572e-02,1.776225349355898375e+00
-1.512729678533780930e+00,-4.848156957115906662e-02,1.367329331290228822e+00
-1.617343306326847419e+00,-6.108653909713268604e-02,1.119983624982799242e+00
-1.854522242650685104e+00,3.755479290903751544e-02,9.296455993713232946e-01
-1.900264713348514212e+00,-2.204765956148158068e-03,6.488376376098470288e-01
-1.882955300747021221e+00,4.186746479306890922e-03,5.545733149908556037e-01
-1.789758156319375848e+00,2.619372648352363830e-02,1.969622830086250609e-01
