-5.176284140483253804e-01,6.735485051744874441e-02,-1.997737310037033254e-01
-5.173945212558875850e-01,5.949052756984519325e-02,-2.028526091067227310e-01
-4.839639207865906179e-01,6.289887561797538607e-02,-2.724115440659912735e-01
-4.387354683573503888e-01,5.111348274492356902e-02,-3.424675097063852869e-01
-3.580639236897785738e-01,5.273292547598340541e-02,-4.259047541882776122e-01
-2.199813936248882773e-01,3.040376084250556374e-02,-5.129027123178779846e-01
-1.681290206516426466e-01,5.197309689880687256e-02,-5.304873458726597768e-01
-9.413172959137414142e-02,6.347996992801326066e-02,-5.472612771059425230e-01
-2.602189687422543085e-02,7.095422655214059238e-02,-5.537813224865992812e-01
4.763426884363519687e-02,6.143558587831675355e-02,-5.534817429121509091e-01
1.458811499364964237e-01,5.454584564209735698e-02,-5.367763364139166438e-01
2.446021111110373569e-01,3.722884546109618553e-02,-5.011678509473747045e-01
3.813542390480723077e-01,6.746238005712779096e-02,-4.029927619134689443e-01
4.311009662631011818e-01,7.399009980511084272e-02,-3.479408233240283144e-01
4.765551840466557554e-01,4.548642376729493397e-02,-2.884640988557717334e-01
5.072556138984394281e-01,5.394144120391581448e-02,-2.284019649804144292e-01
5.162554624379309676e-01,5.573913294038420480e-02,-2.067821101536702622e-01
5.464549233622996161e-01,4.870481652479179829e-02,-1.067719630705654399e-01
