-9.296428777356940953e-01,-1.241068427886210523e-01,-3.469317100645854524e-01
-9.722900278987590683e-01,-1.510381178604551788e-01,-1.784365114033608091e-01
-9.845123319113121552e-01,-1.752452730516633195e-01,-4.956065737864667753e-03
-9.677661179692262916e-01,-1.985180526721664063e-01,1.549816881893611997e-01
-9.184851102364599562e-01,-2.229492511794337328e-01,3.266171056029487652e-01
-8.393581326413509514e-01,-2.470415796252837803e-01,4.841987020894091831e-01
-7.373947642434230954e-01,-2.675335564963137180e-01,6.202215393025457546e-01
-6.258288237433000667e-01,-2.843939013848845732e-01,7.262633077797346903e-01
-4.679194242153351668e-01,-3.012396780673478047e-01,8.308465976339254322e-01
-3.114882044372227488e-01,-3.129318349912854069e-01,8.972450975878676349e-01
-1.764882514328508512e-01,-3.193417936295399051e-01,9.310599958905135809e-01
-1.506065627737594378e-02,-3.215939526488664213e-01,9.467578920992278935e-01
1.505464698471424001e-01,-3.211769287809418394e-01,9.349765456071108538e-01
3.021732675452603045e-01,-3.174372670161713650e-01,8.988464261987834103e-01
4.738978020145873660e-01,-3.082682950916206810e-01,8.248584917954400186e-01
6.180142516967903621e-01,-2.966627073846398455e-01,7.280450691728308499e-01
7.283147244430282496e-01,-2.834017964898041253e-01,6.238918847892054309e-01
8.368177299144384795e-01,-2.631531298691860421e-01,4.800901135629620509e-01
8.971874478320369661e-01,-2.475512292418183546e-01,3.657500134702665884e-01
9.605345318670404087e-01,-2.170307287470612245e-01,1.739858496271592392e-01
9.816892591718647809e-01,-1.901755515298065580e-01,-1.092968558236395715e-02
9.644861062969167786e-01,-1.620544691608508114e-01,-2.085782821513478824e-01
9.162580842864798125e-01,-1.370634501008712314e-01,-3.764103261417203194e-01
8.564566306609218138e-01,-1.151992024788567603e-01,-5.032009375440157362e-01
7.464709153037847322e-01,-9.497065913202500098e-02,-6.586059113837035017e-01
6.255542586289387641e-01,-7.850898639846187743e-02,-7.762204638927557854e-01
4.824926106731978193e-01,-5.888440329312757265e-02,-8.739184788609143384e-01
3.142337855667244884e-01,-4.500587734894202080e-02,-9.482782286926436655e-01
1.558699848903897511e-01,-3.790723628399883527e-02,-9.870499426308573243e-01
-4.790133698141028212e-02,-3.406302863151357274e-02,-9.982710914355088505e-01
-2.081807779339921727e-01,-3.541125203387038983e-02,-9.774491326550919235e-01
-3.681336760463531643e-01,-3.718792498258842449e-02,-9.290288772670567408e-01
-5.176015021044455544e-01,-4.680875213364275866e-02,-8.543404624287164184e-01
-6.538457420731047520e-01,-5.580235082665811752e-02,-7.545673218574269203e-01
-7.747021489543028938e-01,-7.546692818811945314e-02,-6.278067562199647345e-01
-8.704573748396279287e-01,-9.792357366987602951e-02,-4.824053609849539015e-01
