4.954047350464268362e+00,6.801292932798492785e-01,-3.727541157603306399e+00
5.178978258163386528e+00,7.997969254220359536e-01,-4.573657857576114871e+00
5.213499450857479012e+00,9.304082872444375818e-01,-5.519441166902288920e+00
5.096475740351577244e+00,1.053799880467419126e+00,-6.375471482884591090e+00
4.801681190400987731e+00,1.185636612381287147e+00,-7.283392398573383275e+00
4.346544107069126639e+00,1.304579321651237134e+00,-8.107071007618097624e+00
3.786859629474593980e+00,1.411211930022639338e+00,-8.816358717717132976e+00
3.184287707735110828e+00,1.495010611673895262e+00,-9.366369666939462491e+00
2.331235393088118002e+00,1.576648115901642111e+00,-9.895190709079802360e+00
1.493072224329638598e+00,1.628419202122227905e+00,-1.022025175053442148e+01
7.762104464977356288e-01,1.658412212120988105e+00,-1.037985401637814853e+01
-5.088959831502200271e-02,1.712030297067474782e+00,-1.055571122511168269e+01
-9.379402566259871232e-01,1.703374632604742089e+00,-1.046728168052868568e+01
-1.744146923694984697e+00,1.679709579740135794e+00,-1.025018614515646576e+01
-2.649644895263226108e+00,1.625570335600475591e+00,-9.825568765450270803e+00
-3.399371681663967415e+00,1.550684788821366622e+00,-9.283233934001493992e+00
-3.968047788611203330e+00,1.472439626794854295e+00,-8.716402591366168906e+00
-4.513054047144085423e+00,1.364214522819526154e+00,-7.939745887290829529e+00
-4.810950299657123175e+00,1.279648682563386153e+00,-7.329395264607629912e+00
-5.236970928929872038e+00,1.164452012979294127e+00,-6.361659904206800498e+00
-5.324543793033119421e+00,1.021676475539246454e+00,-5.366658815079381917e+00
-5.203525196644290141e+00,8.641930105552271257e-01,-4.316881127497884663e+00
-4.918320317492387517e+00,7.286275157080766007e-01,-3.430484550768325480e+00
-4.558544760653314043e+00,6.244434336313814393e-01,-2.765085883696999591e+00
-3.972503274552845465e+00,4.987006758366597237e-01,-1.970259948654093263e+00
-3.324666676231296414e+00,4.047198640651154533e-01,-1.369028960982497267e+00
-2.618791243235748745e+00,3.336031231215317305e-01,-6.624896363166521418e-01
-1.689937170774324260e+00,2.690061739856466905e-01,-2.968985672336057480e-01
-8.267044033636221645e-01,2.307344576805562542e-01,-1.178035833811945099e-01
2.745276035793322578e-01,2.105796366791621022e-01,-9.950651174404627486e-02
1.128689583167619581e+00,2.157412933362976293e-01,-2.466971358727372277e-01
1.969588656097744472e+00,2.454458173119446196e-01,-5.579543097074964875e-01
2.738027547785411908e+00,2.909705975323125249e-01,-9.931307186649093177e-01
3.427015061402956420e+00,3.595029026200327049e-01,-1.555884935170227745e+00
4.027462771107447104e+00,4.455872638002719710e-01,-2.247122610367847440e+00
4.498066410437976614e+00,5.527632042521360978e-01,-3.024399635933701092e+00
